nominal;data;curs;cdx
1;29.05.2012;31,827;ДолларСША
1;26.05.2012;31,7572;ДолларСША
1;25.05.2012;31,6247;ДолларСША
1;24.05.2012;31,3803;ДолларСША
1;23.05.2012;31,0644;ДолларСША
1;22.05.2012;31,1582;ДолларСША
1;19.05.2012;31,3921;ДолларСША
1;18.05.2012;30,9417;ДолларСША
1;17.05.2012;30,9758;ДолларСША
1;16.05.2012;30,3299;ДолларСША
1;15.05.2012;30,2652;ДолларСША
1;13.05.2012;30,1793;ДолларСША
1;12.05.2012;30,2306;ДолларСША
1;11.05.2012;30,1891;ДолларСША
1;06.05.2012;29,8075;ДолларСША
1;05.05.2012;29,5937;ДолларСША
1;04.05.2012;29,463;ДолларСША
1;03.05.2012;29,3708;ДолларСША
1;29.04.2012;29,3627;ДолларСША
1;28.04.2012;29,4234;ДолларСША
1;27.04.2012;29,277;ДолларСША
1;26.04.2012;29,2962;ДолларСША
1;25.04.2012;29,4549;ДолларСША
1;24.04.2012;29,488;ДолларСША
1;21.04.2012;29,5214;ДолларСША
1;20.04.2012;29,5122;ДолларСША
1;19.04.2012;29,4978;ДолларСША
1;18.04.2012;29,6368;ДолларСША
1;17.04.2012;29,7614;ДолларСША
1;14.04.2012;29,4711;ДолларСША
1;13.04.2012;29,569;ДолларСША
1;12.04.2012;29,8033;ДолларСША
1;11.04.2012;29,6359;ДолларСША
1;10.04.2012;29,6358;ДолларСША
1;07.04.2012;29,4606;ДолларСША
1;06.04.2012;29,4303;ДолларСША
1;05.04.2012;29,4285;ДолларСША
1;04.04.2012;29,2944;ДолларСША
1;03.04.2012;29,3479;ДолларСША
1;31.03.2012;29,3282;ДолларСША
1;30.03.2012;29,2853;ДолларСША
1;29.03.2012;29,0845;ДолларСША
1;28.03.2012;28,9468;ДолларСША
1;27.03.2012;29,2311;ДолларСША
1;24.03.2012;29,4038;ДолларСША
1;23.03.2012;29,2447;ДолларСША
1;22.03.2012;29,2079;ДолларСША
1;21.03.2012;29,1652;ДолларСША
1;20.03.2012;29,2224;ДолларСША
1;17.03.2012;29,3578;ДолларСША
1;16.03.2012;29,5822;ДолларСША
1;15.03.2012;29,5125;ДолларСША
1;14.03.2012;29,5091;ДолларСША
1;13.03.2012;29,6666;ДолларСША
1;12.03.2012;29,5406;ДолларСША
1;08.03.2012;29,6621;ДолларСША
1;07.03.2012;29,4508;ДолларСША
1;06.03.2012;29,2892;ДолларСША
1;03.03.2012;29,296;ДолларСША
1;02.03.2012;29,2889;ДолларСША
1;01.03.2012;29,0253;ДолларСША
1;29.02.2012;28,9503;ДолларСША
1;28.02.2012;29,1264;ДолларСША
1;25.02.2012;29,449;ДолларСША
1;23.02.2012;29,7692;ДолларСША
1;22.02.2012;29,7796;ДолларСША
1;21.02.2012;29,7805;ДолларСША
1;18.02.2012;29,9982;ДолларСША
1;17.02.2012;30,2098;ДолларСША
1;16.02.2012;29,944;ДолларСША
1;15.02.2012;30,0868;ДолларСША
1;14.02.2012;29,8873;ДолларСША
1;11.02.2012;29,8923;ДолларСША
1;10.02.2012;29,6795;ДолларСША
1;09.02.2012;29,693;ДолларСША
1;08.02.2012;30,0871;ДолларСША
1;07.02.2012;30,2324;ДолларСША
1;04.02.2012;30,2385;ДолларСША
1;03.02.2012;30,1855;ДолларСША
1;02.02.2012;30,4067;ДолларСША
1;01.02.2012;30,3131;ДолларСША
1;31.01.2012;30,3647;ДолларСША
1;28.01.2012;30,3626;ДолларСША
1;27.01.2012;30,36;ДолларСША
1;26.01.2012;30,667;ДолларСША
1;25.01.2012;30,8752;ДолларСША
1;24.01.2012;31,3325;ДолларСША
1;21.01.2012;31,2879;ДолларСША
1;20.01.2012;31,4777;ДолларСША
1;19.01.2012;31,5428;ДолларСША
1;18.01.2012;31,5445;ДолларСША
1;17.01.2012;31,9344;ДолларСША
1;14.01.2012;31,583;ДолларСША
1;13.01.2012;31,6807;ДолларСША
1;12.01.2012;31,6886;ДолларСША
1;11.01.2012;31,8729;ДолларСША
1;31.12.2011;32,1961;ДолларСША
1;30.12.2011;32,0197;ДолларСША
1;29.12.2011;31,5633;ДолларСША
1;28.12.2011;31,0847;ДолларСША
1;27.12.2011;31,2266;ДолларСША
1;24.12.2011;31,2575;ДолларСША
1;23.12.2011;31,5634;ДолларСША
1;22.12.2011;31,7645;ДолларСША
1;21.12.2011;32,0519;ДолларСША
1;20.12.2011;32,0323;ДолларСША
1;17.12.2011;31,7701;ДолларСША
1;16.12.2011;31,8957;ДолларСША
1;15.12.2011;31,7655;ДолларСША
1;14.12.2011;31,6704;ДолларСША
1;13.12.2011;31,4134;ДолларСША
1;10.12.2011;31,5691;ДолларСША
1;09.12.2011;31,2308;ДолларСША
1;08.12.2011;31,1527;ДолларСША
1;07.12.2011;31,1026;ДолларСША
1;06.12.2011;30,9068;ДолларСША
1;03.12.2011;30,8099;ДолларСША
1;02.12.2011;30,8486;ДолларСША
1;01.12.2011;31,4001;ДолларСША
1;30.11.2011;31,3216;ДолларСША
1;29.11.2011;31,4117;ДолларСША
1;26.11.2011;31,5788;ДолларСША
1;25.11.2011;31,4365;ДолларСША
1;24.11.2011;31,2133;ДолларСША
1;23.11.2011;31,0612;ДолларСША
1;22.11.2011;30,9693;ДолларСША
1;19.11.2011;30,919;ДолларСША
1;18.11.2011;30,7337;ДолларСША
1;17.11.2011;30,8417;ДолларСША
1;16.11.2011;30,66;ДолларСША
1;15.11.2011;30,2921;ДолларСША
1;12.11.2011;30,5282;ДолларСША
1;11.11.2011;30,8454;ДолларСША
1;10.11.2011;30,1033;ДолларСША
1;09.11.2011;30,5014;ДолларСША
1;08.11.2011;30,5694;ДолларСША
1;04.11.2011;30,8438;ДолларСША
1;03.11.2011;30,683;ДолларСША
1;02.11.2011;30,6448;ДолларСША
1;01.11.2011;30,1245;ДолларСША
1;29.10.2011;29,8977;ДолларСША
1;28.10.2011;30,2421;ДолларСША
1;27.10.2011;30,5732;ДолларСША
1;26.10.2011;30,4971;ДолларСША
1;25.10.2011;30,8255;ДолларСША
1;22.10.2011;31,3361;ДолларСША
1;21.10.2011;31,3788;ДолларСША
1;20.10.2011;30,9257;ДолларСША
1;19.10.2011;30,9694;ДолларСША
1;18.10.2011;30,737;ДолларСША
1;15.10.2011;30,9905;ДолларСША
1;14.10.2011;31,2014;ДолларСША
1;13.10.2011;31,4151;ДолларСША
1;12.10.2011;31,427;ДолларСША
1;11.10.2011;32,0096;ДолларСША
1;08.10.2011;32,2005;ДолларСША
1;07.10.2011;32,5085;ДолларСША
1;06.10.2011;32,6374;ДолларСША
1;05.10.2011;32,6799;ДолларСША
1;04.10.2011;32,589;ДолларСША
1;01.10.2011;32,11;ДолларСША
1;30.09.2011;31,8751;ДолларСША
1;29.09.2011;31,818;ДолларСША
1;28.09.2011;32,2201;ДолларСША
1;27.09.2011;32,4619;ДолларСША
1;24.09.2011;32,1083;ДолларСША
1;23.09.2011;31,9106;ДолларСША
1;22.09.2011;31,4122;ДолларСША
1;21.09.2011;31,496;ДолларСША
1;20.09.2011;30,868;ДолларСША
1;17.09.2011;30,5328;ДолларСША
1;16.09.2011;30,5042;ДолларСША
1;15.09.2011;30,3643;ДолларСША
1;14.09.2011;30,1872;ДолларСША
1;13.09.2011;30,3034;ДолларСША
1;10.09.2011;29,6904;ДолларСША
1;09.09.2011;29,5015;ДолларСША
1;08.09.2011;29,4905;ДолларСША
1;07.09.2011;29,6107;ДолларСША
1;06.09.2011;29,3436;ДолларСША
1;03.09.2011;29,0604;ДолларСША
1;02.09.2011;28,8911;ДолларСША
1;01.09.2011;28,9278;ДолларСША
1;31.08.2011;28,8569;ДолларСША
1;30.08.2011;28,7108;ДолларСША
1;27.08.2011;28,8717;ДолларСША
1;26.08.2011;28,8825;ДолларСША
1;25.08.2011;28,9037;ДолларСША
1;24.08.2011;28,9547;ДолларСША
1;23.08.2011;29,2555;ДолларСША
1;20.08.2011;29,2709;ДолларСША
1;19.08.2011;28,9115;ДолларСША
1;18.08.2011;28,7207;ДолларСША
1;17.08.2011;28,7032;ДолларСША
1;16.08.2011;28,8576;ДолларСША
1;13.08.2011;29,4452;ДолларСША
1;12.08.2011;29,417;ДолларСША
1;11.08.2011;29,3065;ДолларСША
1;10.08.2011;29,4166;ДолларСША
1;09.08.2011;28,521;ДолларСША
1;06.08.2011;28,3382;ДолларСША
1;05.08.2011;27,8432;ДолларСША
1;04.08.2011;27,8996;ДолларСША
1;03.08.2011;27,8154;ДолларСША
1;02.08.2011;27,5204;ДолларСША
1;30.07.2011;27,6796;ДолларСША
1;29.07.2011;27,5907;ДолларСША
1;28.07.2011;27,4439;ДолларСША
1;27.07.2011;27,546;ДолларСША
1;26.07.2011;27,7413;ДолларСША
1;23.07.2011;27,7169;ДолларСША
1;22.07.2011;27,908;ДолларСША
1;21.07.2011;28,0466;ДолларСША
1;20.07.2011;28,1505;ДолларСША
1;19.07.2011;28,1775;ДолларСША
1;16.07.2011;28,1277;ДолларСША
1;15.07.2011;28,061;ДолларСША
1;14.07.2011;28,2557;ДолларСША
1;13.07.2011;28,3842;ДолларСША
1;12.07.2011;28,0839;ДолларСША
1;09.07.2011;27,888;ДолларСША
1;08.07.2011;27,9853;ДолларСША
1;07.07.2011;27,8907;ДолларСША
1;06.07.2011;27,8622;ДолларСША
1;05.07.2011;27,8037;ДолларСША
1;02.07.2011;27,8536;ДолларСША
1;01.07.2011;27,8726;ДолларСША
1;30.06.2011;28,0758;ДолларСША
1;29.06.2011;28,2352;ДолларСША
1;28.06.2011;28,3478;ДолларСША
1;25.06.2011;28,1655;ДолларСША
1;24.06.2011;28,0568;ДолларСША
1;23.06.2011;27,896;ДолларСША
1;22.06.2011;28,0118;ДолларСША
1;21.06.2011;28,1783;ДолларСША
1;18.06.2011;28,1778;ДолларСША
1;17.06.2011;28,19;ДолларСША
1;16.06.2011;27,8957;ДолларСША
1;15.06.2011;27,8984;ДолларСША
1;11.06.2011;27,7907;ДолларСША
1;10.06.2011;27,7033;ДолларСША
1;09.06.2011;27,6847;ДолларСША
1;08.06.2011;27,7814;ДолларСША
1;07.06.2011;27,7752;ДолларСША
1;04.06.2011;27,8751;ДолларСША
1;03.06.2011;28,0419;ДолларСША
1;02.06.2011;27,9682;ДолларСША
1;01.06.2011;27,9805;ДолларСША
1;31.05.2011;28,0685;ДолларСША
1;28.05.2011;28,1166;ДолларСША
1;27.05.2011;28,228;ДолларСША
1;26.05.2011;28,4794;ДолларСША
1;25.05.2011;28,437;ДолларСША
1;24.05.2011;28,3418;ДолларСША
1;21.05.2011;27,9145;ДолларСША
1;20.05.2011;27,9608;ДолларСША
1;19.05.2011;28,0466;ДолларСША
1;18.05.2011;28,1177;ДолларСША
1;17.05.2011;28,122;ДолларСША
1;14.05.2011;27,8497;ДолларСША
1;13.05.2011;27,9472;ДолларСША
1;12.05.2011;27,6288;ДолларСША
1;11.05.2011;27,8645;ДолларСША
1;07.05.2011;27,6635;ДолларСША
1;06.05.2011;27,2625;ДолларСША
1;05.05.2011;27,3675;ДолларСША
1;04.05.2011;27,3348;ДолларСША
1;30.04.2011;27,5022;ДолларСША
1;29.04.2011;27,4977;ДолларСША
1;28.04.2011;27,7144;ДолларСША
1;27.04.2011;27,8964;ДолларСША
1;26.04.2011;27,9924;ДолларСША
1;23.04.2011;27,9396;ДолларСША
1;22.04.2011;27,9398;ДолларСША
1;21.04.2011;28,1457;ДолларСША
1;20.04.2011;28,4213;ДолларСША
1;19.04.2011;28,1636;ДолларСША
1;16.04.2011;28,2212;ДолларСША
1;15.04.2011;28,1886;ДолларСША
1;14.04.2011;28,1145;ДолларСША
1;13.04.2011;28,1456;ДолларСША
1;12.04.2011;27,9758;ДолларСША
1;09.04.2011;28,1211;ДолларСША
1;08.04.2011;28,2286;ДолларСША
1;07.04.2011;28,2164;ДолларСША
1;06.04.2011;28,3113;ДолларСША
1;05.04.2011;28,2277;ДолларСША
1;02.04.2011;28,3684;ДолларСША
1;01.04.2011;28,5162;ДолларСША
1;31.03.2011;28,429;ДолларСША
1;30.03.2011;28,3436;ДолларСША
1;29.03.2011;28,411;ДолларСША
1;26.03.2011;28,2237;ДолларСША
1;25.03.2011;28,4015;ДолларСША
1;24.03.2011;28,27;ДолларСША
1;23.03.2011;28,1561;ДолларСША
1;22.03.2011;28,3675;ДолларСША
1;19.03.2011;28,4763;ДолларСША
1;18.03.2011;28,7422;ДолларСША
1;17.03.2011;28,6582;ДолларСША
1;16.03.2011;28,7263;ДолларСША
1;15.03.2011;28,664;ДолларСША
1;12.03.2011;28,6317;ДолларСША
1;11.03.2011;28,4356;ДолларСША
1;10.03.2011;28,2945;ДолларСША
1;06.03.2011;28,1717;ДолларСША
1;05.03.2011;28,188;ДолларСША
1;04.03.2011;28,3228;ДолларСША
1;03.03.2011;28,6277;ДолларСША
1;02.03.2011;28,7569;ДолларСША
1;01.03.2011;28,9028;ДолларСША
1;26.02.2011;28,9405;ДолларСША
1;25.02.2011;29,1611;ДолларСША
1;23.02.2011;29,2859;ДолларСША
1;22.02.2011;29,1549;ДолларСША
1;19.02.2011;29,2585;ДолларСША
1;18.02.2011;29,2447;ДолларСША
1;17.02.2011;29,2735;ДолларСША
1;16.02.2011;29,285;ДолларСША
1;15.02.2011;29,2583;ДолларСША
1;12.02.2011;29,32;ДолларСША
1;11.02.2011;29,3535;ДолларСША
1;10.02.2011;29,301;ДолларСША
1;09.02.2011;29,255;ДолларСША
1;08.02.2011;29,3689;ДолларСША
1;05.02.2011;29,4136;ДолларСША
1;04.02.2011;29,3489;ДолларСША
1;03.02.2011;29,4219;ДолларСША
1;02.02.2011;29,6548;ДолларСША
1;01.02.2011;29,8018;ДолларСША
1;29.01.2011;29,6684;ДолларСША
1;28.01.2011;29,6738;ДолларСША
1;27.01.2011;29,7768;ДолларСША
1;26.01.2011;29,7948;ДолларСША
1;25.01.2011;29,8516;ДолларСША
1;22.01.2011;30,0109;ДолларСША
1;21.01.2011;29,9147;ДолларСША
1;20.01.2011;29,8252;ДолларСША
1;19.01.2011;29,8881;ДолларСША
1;18.01.2011;30,0534;ДолларСША
1;15.01.2011;29,954;ДолларСША
1;14.01.2011;30,0926;ДолларСША
1;13.01.2011;30,3988;ДолларСША
1;12.01.2011;30,6252;ДолларСША
1;01.01.2011;30,3505;ДолларСША
1;31.12.2010;30,4769;ДолларСША
1;30.12.2010;30,3592;ДолларСША
1;29.12.2010;30,272;ДолларСША
1;28.12.2010;30,4495;ДолларСША
1;25.12.2010;30,5778;ДолларСША
1;24.12.2010;30,5922;ДолларСША
1;23.12.2010;30,7187;ДолларСША
1;22.12.2010;30,7188;ДолларСША
1;21.12.2010;30,7746;ДолларСША
1;18.12.2010;30,6682;ДолларСША
1;17.12.2010;30,7528;ДолларСША
1;16.12.2010;30,7199;ДолларСША
1;15.12.2010;30,7447;ДолларСША
1;14.12.2010;30,9006;ДолларСША
1;11.12.2010;30,8604;ДолларСША
1;10.12.2010;30,9831;ДолларСША
1;09.12.2010;31,243;ДолларСША
1;08.12.2010;31,2238;ДолларСША
1;07.12.2010;31,2867;ДолларСША
1;04.12.2010;31,2641;ДолларСША
1;03.12.2010;31,3518;ДолларСША
1;02.12.2010;31,4555;ДолларСША
1;01.12.2010;31,3335;ДолларСША
1;30.11.2010;31,3061;ДолларСША
1;27.11.2010;31,3539;ДолларСША
1;26.11.2010;31,2842;ДолларСША
1;25.11.2010;31,2929;ДолларСША
1;24.11.2010;31,2642;ДолларСША
1;23.11.2010;30,995;ДолларСША
1;20.11.2010;30,949;ДолларСША
1;19.11.2010;31,1999;ДолларСША
1;18.11.2010;31,3487;ДолларСША
1;17.11.2010;31,056;ДолларСША
1;16.11.2010;30,8632;ДолларСША
1;14.11.2010;30,8414;ДолларСША
1;13.11.2010;30,7722;ДолларСША
1;12.11.2010;30,5107;ДолларСША
1;11.11.2010;30,6925;ДолларСША
1;10.11.2010;30,8612;ДолларСША
1;09.11.2010;30,8029;ДолларСША
1;04.11.2010;30,7709;ДолларСША
1;03.11.2010;30,7941;ДолларСША
1;02.11.2010;30,7738;ДолларСША
1;30.10.2010;30,7821;ДолларСША
1;29.10.2010;30,6786;ДолларСША
1;28.10.2010;30,5682;ДолларСША
1;27.10.2010;30,4;ДолларСША
1;26.10.2010;30,2258;ДолларСША
1;23.10.2010;30,4977;ДолларСША
1;22.10.2010;30,7348;ДолларСША
1;21.10.2010;30,7968;ДолларСША
1;20.10.2010;30,4151;ДолларСША
1;19.10.2010;30,5237;ДолларСША
1;16.10.2010;30,1243;ДолларСША
1;15.10.2010;29,9315;ДолларСША
1;14.10.2010;30,1269;ДолларСША
1;13.10.2010;30,0763;ДолларСША
1;12.10.2010;29,8317;ДолларСША
1;09.10.2010;29,9086;ДолларСША
1;08.10.2010;29,6334;ДолларСША
1;07.10.2010;29,8929;ДолларСША
1;06.10.2010;30,436;ДолларСША
1;05.10.2010;30,496;ДолларСША
1;02.10.2010;30,5094;ДолларСША
1;01.10.2010;30,5126;ДолларСША
1;30.09.2010;30,403;ДолларСША
1;29.09.2010;30,6013;ДолларСША
1;28.09.2010;30,6119;ДолларСША
1;25.09.2010;30,948;ДолларСША
1;24.09.2010;31,0031;ДолларСША
1;23.09.2010;30,9826;ДолларСША
1;22.09.2010;31,0814;ДолларСША
1;21.09.2010;30,9809;ДолларСША
1;18.09.2010;31,0826;ДолларСША
1;17.09.2010;31,0223;ДолларСША
1;16.09.2010;30,7407;ДолларСША
1;15.09.2010;30,7049;ДолларСША
1;14.09.2010;30,6831;ДолларСША
1;11.09.2010;30,8937;ДолларСША
1;10.09.2010;30,8801;ДолларСША
1;09.09.2010;30,8873;ДолларСША
1;08.09.2010;30,7319;ДолларСША
1;07.09.2010;30,5771;ДолларСША
1;04.09.2010;30,6922;ДолларСША
1;03.09.2010;30,6858;ДолларСША
1;02.09.2010;30,8001;ДолларСША
1;01.09.2010;30,8669;ДолларСША
1;31.08.2010;30,664;ДолларСША
1;28.08.2010;30,6969;ДолларСША
1;27.08.2010;30,8227;ДолларСША
1;26.08.2010;30,8958;ДолларСША
1;25.08.2010;30,7559;ДолларСША
1;24.08.2010;30,6041;ДолларСША
1;21.08.2010;30,5099;ДолларСША
1;20.08.2010;30,4636;ДолларСША
1;19.08.2010;30,4257;ДолларСША
1;18.08.2010;30,4514;ДолларСША
1;17.08.2010;30,5199;ДолларСША
1;14.08.2010;30,4199;ДолларСША
1;13.08.2010;30,4493;ДолларСША
1;12.08.2010;30,205;ДолларСША
1;11.08.2010;30,0239;ДолларСША
1;10.08.2010;29,8186;ДолларСША
1;07.08.2010;29,8312;ДолларСША
1;06.08.2010;29,8633;ДолларСША
1;05.08.2010;29,7958;ДолларСША
1;04.08.2010;29,9681;ДолларСША
1;03.08.2010;30,1861;ДолларСША
1;31.07.2010;30,1869;ДолларСША
1;30.07.2010;30,2173;ДолларСША
1;29.07.2010;30,2066;ДолларСША
1;28.07.2010;30,2391;ДолларСША
1;27.07.2010;30,3006;ДолларСША
1;24.07.2010;30,3839;ДолларСША
1;23.07.2010;30,5205;ДолларСША
1;22.07.2010;30,4059;ДолларСША
1;21.07.2010;30,4058;ДолларСША
1;20.07.2010;30,5739;ДолларСША
1;17.07.2010;30,4615;ДолларСША
1;16.07.2010;30,5619;ДолларСША
1;15.07.2010;30,539;ДолларСША
1;14.07.2010;30,8543;ДолларСША
1;13.07.2010;30,8823;ДолларСША
1;10.07.2010;30,7953;ДолларСША
1;09.07.2010;30,9479;ДолларСША
1;08.07.2010;31,0922;ДолларСША
1;07.07.2010;31,1124;ДолларСША
1;06.07.2010;31,1124;ДолларСША
1;03.07.2010;31,1942;ДолларСША
1;02.07.2010;31,3703;ДолларСША
1;01.07.2010;31,2554;ДолларСША
1;30.06.2010;31,1954;ДолларСША
1;29.06.2010;30,9833;ДолларСША
1;26.06.2010;31,0761;ДолларСША
1;25.06.2010;31,0149;ДолларСША
1;24.06.2010;30,9694;ДолларСША
1;23.06.2010;30,896;ДолларСША
1;22.06.2010;30,7267;ДолларСША
1;19.06.2010;30,884;ДолларСША
1;18.06.2010;31,1854;ДолларСША
1;17.06.2010;31,1566;ДолларСША
1;16.06.2010;31,4595;ДолларСША
1;12.06.2010;31,4471;ДолларСША
1;11.06.2010;31,5742;ДолларСША
1;10.06.2010;31,7302;ДолларСША
1;09.06.2010;31,62;ДолларСША
1;08.06.2010;31,7798;ДолларСША
1;05.06.2010;31,0685;ДолларСША
1;04.06.2010;30,8938;ДолларСША
1;03.06.2010;31,19;ДолларСША
1;02.06.2010;31,0702;ДолларСША
1;01.06.2010;30,74;ДолларСША
1;29.05.2010;30,4956;ДолларСША
1;28.05.2010;30,8786;ДолларСША
1;27.05.2010;31,3538;ДолларСША
1;26.05.2010;31,4293;ДолларСША
1;25.05.2010;30,8754;ДолларСША
1;22.05.2010;31,0576;ДолларСША
1;21.05.2010;30,7523;ДолларСША
1;20.05.2010;30,6953;ДолларСША
1;19.05.2010;30,3946;ДолларСША
1;18.05.2010;30,6986;ДолларСША
1;15.05.2010;30,0575;ДолларСША
1;14.05.2010;29,8597;ДолларСША
1;13.05.2010;30,2048;ДолларСША
1;12.05.2010;30,3609;ДолларСША
1;08.05.2010;30,7193;ДолларСША
1;07.05.2010;30,2971;ДолларСША
1;06.05.2010;29,6812;ДолларСША
1;05.05.2010;29,2982;ДолларСША
1;01.05.2010;29,1537;ДолларСША
1;30.04.2010;29,2886;ДолларСША
1;29.04.2010;29,3801;ДолларСША
1;28.04.2010;29,0623;ДолларСША
1;27.04.2010;29,0882;ДолларСША
1;24.04.2010;29,2743;ДолларСША
1;23.04.2010;29,1288;ДолларСША
1;22.04.2010;29,0906;ДолларСША
1;21.04.2010;29,1381;ДолларСША
1;20.04.2010;29,1969;ДолларСША
1;17.04.2010;29,0325;ДолларСША
1;16.04.2010;28,931;ДолларСША
1;15.04.2010;29,0444;ДолларСША
1;14.04.2010;29,0294;ДолларСША
1;13.04.2010;28,9428;ДолларСША
1;10.04.2010;29,3232;ДолларСША
1;09.04.2010;29,4003;ДолларСША
1;08.04.2010;29,294;ДолларСША
1;07.04.2010;29,2416;ДолларСША
1;06.04.2010;29,2097;ДолларСША
1;03.04.2010;29,2194;ДолларСША
1;02.04.2010;29,4394;ДолларСША
1;01.04.2010;29,4956;ДолларСША
1;31.03.2010;29,3638;ДолларСША
1;30.03.2010;29,6309;ДолларСША
1;27.03.2010;29,5142;ДолларСША
1;26.03.2010;29,6572;ДолларСША
1;25.03.2010;29,5764;ДолларСША
1;24.03.2010;29,4707;ДолларСША
1;23.03.2010;29,3389;ДолларСША
1;20.03.2010;29,2565;ДолларСША
1;19.03.2010;29,2223;ДолларСША
1;18.03.2010;29,1927;ДолларСША
1;17.03.2010;29,4242;ДолларСША
1;16.03.2010;29,3353;ДолларСША
1;13.03.2010;29,3897;ДолларСША
1;12.03.2010;29,5195;ДолларСША
1;11.03.2010;29,7249;ДолларСША
1;10.03.2010;29,7499;ДолларСША
1;06.03.2010;29,8366;ДолларСША
1;05.03.2010;29,8217;ДолларСША
1;04.03.2010;29,814;ДолларСША
1;03.03.2010;29,9779;ДолларСША
1;02.03.2010;29,93;ДолларСША
1;28.02.2010;29,9484;ДолларСША
1;27.02.2010;30,0388;ДолларСША
1;26.02.2010;30,0521;ДолларСША
1;25.02.2010;30,0309;ДолларСША
1;20.02.2010;30,151;ДолларСША
1;19.02.2010;30,1138;ДолларСША
1;18.02.2010;29,9761;ДолларСША
1;17.02.2010;30,1176;ДолларСША
1;16.02.2010;30,2207;ДолларСША
1;13.02.2010;30,1595;ДолларСША
1;12.02.2010;30,1245;ДолларСША
1;11.02.2010;30,2462;ДолларСША
1;10.02.2010;30,3735;ДолларСША
1;09.02.2010;30,5158;ДолларСША
1;06.02.2010;30,4666;ДолларСША
1;05.02.2010;30,0054;ДолларСША
1;04.02.2010;29,8779;ДолларСША
1;03.02.2010;30,183;ДолларСША
1;02.02.2010;30,3996;ДолларСША
1;30.01.2010;30,4312;ДолларСША
1;29.01.2010;30,3631;ДолларСША
1;28.01.2010;30,2921;ДолларСША
1;27.01.2010;30,3136;ДолларСША
1;26.01.2010;30,0946;ДолларСША
1;23.01.2010;29,7458;ДолларСША
1;22.01.2010;29,7486;ДолларСША
1;21.01.2010;29,6941;ДолларСША
1;20.01.2010;29,5184;ДолларСША
1;19.01.2010;29,5963;ДолларСША
1;16.01.2010;29,5603;ДолларСША
1;15.01.2010;29,4299;ДолларСША
1;14.01.2010;29,6409;ДолларСША
1;13.01.2010;29,3774;ДолларСША
1;12.01.2010;29,4283;ДолларСША
1;01.01.2010;30,1851;ДолларСША
1;31.12.2009;30,2442;ДолларСША
1;30.12.2009;29,8491;ДолларСША
1;29.12.2009;29,5952;ДолларСША
1;26.12.2009;29,4266;ДолларСША
1;25.12.2009;29,9292;ДолларСША
1;24.12.2009;30,5007;ДолларСША
1;23.12.2009;30,4439;ДолларСША
1;22.12.2009;30,5529;ДолларСША
1;19.12.2009;30,7187;ДолларСША
1;18.12.2009;30,4392;ДолларСША
1;17.12.2009;30,1978;ДолларСША
1;16.12.2009;30,0678;ДолларСША
1;15.12.2009;30,0481;ДолларСША
1;12.12.2009;30,2107;ДолларСША
1;11.12.2009;30,6268;ДолларСША
1;10.12.2009;30,7562;ДолларСША
1;09.12.2009;30,1839;ДолларСША
1;08.12.2009;29,5221;ДолларСША
1;05.12.2009;29,1979;ДолларСША
1;04.12.2009;29,2427;ДолларСША
1;03.12.2009;29,056;ДолларСША
1;02.12.2009;29,1771;ДолларСША
1;01.12.2009;29,0687;ДолларСША
1;28.11.2009;29,8179;ДолларСША
1;27.11.2009;28,8751;ДолларСША
1;26.11.2009;28,7909;ДолларСША
1;25.11.2009;28,8481;ДолларСША
1;24.11.2009;28,7986;ДолларСША
1;21.11.2009;28,8554;ДолларСША
1;20.11.2009;28,7459;ДолларСША
1;19.11.2009;28,7163;ДолларСША
1;18.11.2009;28,6768;ДолларСША
1;17.11.2009;28,6705;ДолларСША
1;14.11.2009;28,8345;ДолларСША
1;13.11.2009;28,6701;ДолларСША
1;12.11.2009;28,7007;ДолларСША
1;11.11.2009;28,7391;ДолларСША
1;10.11.2009;28,8497;ДолларСША
1;07.11.2009;29,0156;ДолларСША
1;06.11.2009;29,133;ДолларСША
1;04.11.2009;29,2337;ДолларСША
1;03.11.2009;29,1944;ДолларСША
1;31.10.2009;29,0488;ДолларСША
1;30.10.2009;29,3441;ДолларСША
1;29.10.2009;29,1749;ДолларСША
1;28.10.2009;29,0184;ДолларСША
1;27.10.2009;28,9403;ДолларСША
1;24.10.2009;29,0003;ДолларСША
1;23.10.2009;29,0858;ДолларСША
1;22.10.2009;29,1641;ДолларСША
1;21.10.2009;29,1911;ДолларСША
1;20.10.2009;29,3553;ДолларСША
1;17.10.2009;29,3281;ДолларСША
1;16.10.2009;29,3206;ДолларСША
1;15.10.2009;29,4651;ДолларСША
1;14.10.2009;29,5043;ДолларСША
1;13.10.2009;29,5945;ДолларСША
1;10.10.2009;29,609;ДолларСША
1;09.10.2009;29,6396;ДолларСША
1;08.10.2009;29,7819;ДолларСША
1;07.10.2009;29,8322;ДолларСША
1;06.10.2009;30,0785;ДолларСША
1;03.10.2009;30,124;ДолларСША
1;02.10.2009;30,0621;ДолларСША
1;01.10.2009;30,0087;ДолларСША
1;30.09.2009;30,0922;ДолларСША
1;29.09.2009;30,1985;ДолларСША
1;26.09.2009;30,137;ДолларСША
1;25.09.2009;30,0678;ДолларСША
1;24.09.2009;30,0004;ДолларСША
1;23.09.2009;30,2385;ДолларСША
1;22.09.2009;30,3711;ДолларСША
1;19.09.2009;30,3744;ДолларСША
1;18.09.2009;30,3881;ДолларСША
1;17.09.2009;30,6067;ДолларСША
